[?1034h## opening file [/afs/cern.ch/user/a/asgbase/patspace/xAODs/r7562/data15_13TeV.00284154.physics_Main.merge.AOD.r7562_p2521/AOD.07687819._000382.pool.root.1]...
## importing ROOT...
## importing ROOT... [DONE]
## opening file [OK]

================================================================================
         Event data
================================================================================
     Mem Size       Disk Size        Size/Evt      Compression  Items  Container Name (Type)
    2563.893 kb       40.214 kb        0.013 kb       63.756     3171  HLT_xAOD__TrackParticleContainer_InDetTrigTrackingxAODCnv_Bjet_FTK (DataVector<xAOD::TrackParticle_v1>) [Trig]
    2564.109 kb       40.405 kb        0.013 kb       63.460     3171  HLT_xAOD__TrackParticleContainer_InDetTrigTrackingxAODCnv_Photon_EFID (DataVector<xAOD::TrackParticle_v1>) [Trig]
    2564.182 kb       40.439 kb        0.013 kb       63.408     3171  HLT_xAOD__TrackParticleContainer_InDetTrigTrackingxAODCnv_MuonIso_EFID (DataVector<xAOD::TrackParticle_v1>) [Trig]
    2564.182 kb       40.439 kb        0.013 kb       63.408     3171  HLT_xAOD__TrackParticleContainer_InDetTrigTrackingxAODCnv_Tau_FTKRefit (DataVector<xAOD::TrackParticle_v1>) [Trig]
    2564.254 kb       40.500 kb        0.013 kb       63.315     3171  HLT_xAOD__TrackParticleContainer_InDetTrigTrackingxAODCnv_CosmicsN_EFID (DataVector<xAOD::TrackParticle_v1>) [Trig]
    2564.254 kb       40.500 kb        0.013 kb       63.315     3171  HLT_xAOD__TrackParticleContainer_InDetTrigTrackingxAODCnv_Electron_EFID (DataVector<xAOD::TrackParticle_v1>) [Trig]
    2564.254 kb       40.500 kb        0.013 kb       63.315     3171  HLT_xAOD__TrackParticleContainer_MuonEFInfo_CombTrackParticles_FullScan (DataVector<xAOD::TrackParticle_v1>) [Trig]
    2564.254 kb       40.500 kb        0.013 kb       63.315     3171  HLT_xAOD__TrackParticleContainer_InDetTrigTrackingxAODCnv_Bjet_FTKRefit (DataVector<xAOD::TrackParticle_v1>) [Trig]
    2564.254 kb       40.500 kb        0.013 kb       63.315     3171  HLT_xAOD__TrackParticleContainer_InDetTrigTrackingxAODCnv_Bphysics_EFID (DataVector<xAOD::TrackParticle_v1>) [Trig]
    2564.254 kb       40.500 kb        0.013 kb       63.315     3171  HLT_xAOD__TrackParticleContainer_InDetTrigTrackingxAODCnv_Electron_L2ID (DataVector<xAOD::TrackParticle_v1>) [Trig]
